"","X","probeset_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","transcript_cluster_id","seqname","strand","start","stop","total_probes","gene_assignment","mrna_assignment","swissprot","unigene","GO_biological_process","GO_cellular_component","GO_molecular_function","pathway","protein_domains","crosshyb_type","category"
"430",8315,17241409,-0.677778244057069,4.9046509766193,-3.52312151730837,0.0116250176746354,0.756825028162192,-2.42838666572749,17241409,"chr10","-",62493833,62527451,27,"ENSMUST00000160987 // Srgn // serglycin [Source:MGI Symbol;Acc:MGI:97756] // --- // --- /// NM_011157.2 // Srgn // Mus musculus serglycin (Srgn), mRNA. // --- // --- /// ENSMUST00000020271 // Srgn // serglycin [Source:MGI Symbol;Acc:MGI:97756] // --- // --- /// ENSMUST00000162161 // Srgn // serglycin [Source:MGI Symbol;Acc:MGI:97756] // --- // --- /// ENSMUST00000160643 // Srgn // serglycin [Source:MGI Symbol;Acc:MGI:97756] // --- // --- /// ENSMUST00000159020 // Srgn // serglycin [Source:MGI Symbol;Acc:MGI:97756] // --- // --- /// ENSMUST00000162956 // Srgn // serglycin [Source:MGI Symbol;Acc:MGI:97756] // --- // ---","ENSMUST00000160987 // ensGene // serglycin [Source:MGI Symbol;Acc:MGI:97756] // chr10 // --- // --- // --- // --- // --- /// NM_011157.2 // blat // Mus musculus serglycin (Srgn), mRNA. // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000020271 // ensGene // serglycin [Source:MGI Symbol;Acc:MGI:97756] // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000162161 // ensGene // serglycin [Source:MGI Symbol;Acc:MGI:97756] // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000160643 // ensGene // serglycin [Source:MGI Symbol;Acc:MGI:97756] // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000159020 // ensGene // serglycin [Source:MGI Symbol;Acc:MGI:97756] // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000162956 // ensGene // serglycin [Source:MGI Symbol;Acc:MGI:97756] // chr10 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"431",15603,17311131,1.51585836580477,6.34380088849803,3.52186946769582,0.01164320063691,0.756825028162192,-2.42978363269138,17311131,"chr15","+",37425554,37440644,27,"NM_029113.1 // 4930447A16Rik // Mus musculus RIKEN cDNA 4930447A16 gene (4930447A16Rik), mRNA. // --- // --- /// ENSMUST00000022897 // 4930447A16Rik // RIKEN cDNA 4930447A16 gene [Source:MGI Symbol;Acc:MGI:1922142] // --- // ---","NM_029113.1 // blat // Mus musculus RIKEN cDNA 4930447A16 gene (4930447A16Rik), mRNA. // chr15 // --- // --- // --- // --- // --- /// ENSMUST00000022897 // ensGene // RIKEN cDNA 4930447A16 gene [Source:MGI Symbol;Acc:MGI:1922142] // chr15 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"432",13869,17294991,0.826486614134224,7.92093288795551,3.51947219493047,0.0116781023309402,0.756825028162192,-2.43245917348914,17294991,"chr13","-",93430097,93499808,22,"NM_021310.3 // Jmy // Mus musculus junction-mediating and regulatory protein (Jmy), mRNA. // --- // --- /// ENSMUST00000065537 // Jmy // junction-mediating and regulatory protein [Source:MGI Symbol;Acc:MGI:1913096] // --- // --- /// ENSMUST00000166304 // Jmy // junction-mediating and regulatory protein [Source:MGI Symbol;Acc:MGI:1913096] // --- // --- /// ENSMUST00000165695 // Jmy // junction-mediating and regulatory protein [Source:MGI Symbol;Acc:MGI:1913096] // --- // ---","NM_021310.3 // blat // Mus musculus junction-mediating and regulatory protein (Jmy), mRNA. // chr13 // --- // --- // --- // --- // --- /// ENSMUST00000065537 // ensGene // junction-mediating and regulatory protein [Source:MGI Symbol;Acc:MGI:1913096] // chr13 // --- // --- // --- // --- // --- /// ENSMUST00000166304 // ensGene // junction-mediating and regulatory protein [Source:MGI Symbol;Acc:MGI:1913096] // chr13 // --- // --- // --- // --- // --- /// ENSMUST00000165695 // ensGene // junction-mediating and regulatory protein [Source:MGI Symbol;Acc:MGI:1913096] // chr13 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"433",25603,17410615,-0.520800063840269,3.04133383662487,-3.51865392876271,0.0116900416719759,0.756825028162192,-2.43337266136158,17410615,"chr3","-",137912990,137913088,12,"ENSMUST00000158307 // U6 // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // --- // ---","ENSMUST00000158307 // ensGene // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // chr3 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"434",16220,17317327,-0.640792680214644,9.63243253679469,-3.51182555877931,0.0117901985008806,0.75756833913943,-2.44100040653167,17317327,"chr15","-",58941234,59082026,27,"NM_144800.2 // Mtss1 // Mus musculus metastasis suppressor 1 (Mtss1), transcript variant 1, mRNA. // --- // --- /// NM_001146180.1 // Mtss1 // Mus musculus metastasis suppressor 1 (Mtss1), transcript variant 2, mRNA. // --- // --- /// ENSMUST00000036782 // Mtss1 // metastasis suppressor 1 [Source:MGI Symbol;Acc:MGI:2384818] // --- // --- /// ENSMUST00000080371 // Mtss1 // metastasis suppressor 1 [Source:MGI Symbol;Acc:MGI:2384818] // --- // --- /// ENSMUST00000110151 // Mtss1 // metastasis suppressor 1 [Source:MGI Symbol;Acc:MGI:2384818] // --- // --- /// ENSMUST00000110150 // Mtss1 // metastasis suppressor 1 [Source:MGI Symbol;Acc:MGI:2384818] // --- // ---","NM_144800.2 // blat // Mus musculus metastasis suppressor 1 (Mtss1), transcript variant 1, mRNA. // chr15 // --- // --- // --- // --- // --- /// NM_001146180.1 // blat // Mus musculus metastasis suppressor 1 (Mtss1), transcript variant 2, mRNA. // chr15 // --- // --- // --- // --- // --- /// ENSMUST00000036782 // ensGene // metastasis suppressor 1 [Source:MGI Symbol;Acc:MGI:2384818] // chr15 // --- // --- // --- // --- // --- /// ENSMUST00000080371 // ensGene // metastasis suppressor 1 [Source:MGI Symbol;Acc:MGI:2384818] // chr15 // --- // --- // --- // --- // --- /// ENSMUST00000110151 // ensGene // metastasis suppressor 1 [Source:MGI Symbol;Acc:MGI:2384818] // chr15 // --- // --- // --- // --- // --- /// ENSMUST00000110150 // ensGene // metastasis suppressor 1 [Source:MGI Symbol;Acc:MGI:2384818] // chr15 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"435",40644,17549358,-0.718297543851133,5.35512967380732,-3.51105846080173,0.0118015088066944,0.75756833913943,-2.4418578367212,17549358,"gi377833041","+",1,701,12,"XM_003085703.2 // Gm19916 // PREDICTED: Mus musculus predicted gene, 19916 (Gm19916), mRNA. // --- // ---","XM_003085703.2 // other // PREDICTED: Mus musculus predicted gene, 19916 (Gm19916), mRNA. // gi377833041 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"rescue"
"436",40835,17549744,-0.718297543851133,5.35512967380732,-3.51105846080173,0.0118015088066944,0.75756833913943,-2.4418578367212,17549744,"gi377835759","+",1,701,12,"XM_003084875.2 // Gm19916 // PREDICTED: Mus musculus predicted gene, 19916 (Gm19916), mRNA. // --- // ---","XM_003084875.2 // other // PREDICTED: Mus musculus predicted gene, 19916 (Gm19916), mRNA. // gi377835759 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"rescue"
"437",25012,17404956,1.812389432781,4.30731391579168,3.51096645876144,0.0118028661096894,0.75756833913943,-2.44196067996538,17404956,"chr3","-",38558109,38558214,12,"ENSMUST00000102430 // AC114901.1 // --- // --- // ---","ENSMUST00000102430 // ensGene // --- // chr3 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"438",19104,17345865,-0.758481594228472,4.15149322415616,-3.50708813792565,0.0118602389321109,0.75756833913943,-2.44629740965004,17345865,"chr17","-",49992257,50190674,20,"ENSMUST00000044503 // Rftn1 // raftlin lipid raft linker 1 [Source:MGI Symbol;Acc:MGI:1923688] // --- // --- /// ENSMUST00000113195 // Rftn1 // raftlin lipid raft linker 1 [Source:MGI Symbol;Acc:MGI:1923688] // --- // --- /// NM_181397.2 // Rftn1 // Mus musculus raftlin lipid raft linker 1 (Rftn1), mRNA. // --- // ---","ENSMUST00000044503 // ensGene // raftlin lipid raft linker 1 [Source:MGI Symbol;Acc:MGI:1923688] // chr17 // --- // --- // --- // --- // --- /// ENSMUST00000113195 // ensGene // raftlin lipid raft linker 1 [Source:MGI Symbol;Acc:MGI:1923688] // chr17 // --- // --- // --- // --- // --- /// NM_181397.2 // blat // Mus musculus raftlin lipid raft linker 1 (Rftn1), mRNA. // chr17 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"439",24748,17402305,-1.11275671446482,5.19352111582455,-3.50540987956054,0.0118851605531167,0.75756833913943,-2.4481748824446,17402305,"chr3","+",122419780,122530183,21,"NM_013867.2 // Bcar3 // Mus musculus breast cancer anti-estrogen resistance 3 (Bcar3), mRNA. // --- // --- /// ENSMUST00000029766 // Bcar3 // breast cancer anti-estrogen resistance 3 [Source:MGI Symbol;Acc:MGI:1352501] // --- // ---","NM_013867.2 // blat // Mus musculus breast cancer anti-estrogen resistance 3 (Bcar3), mRNA. // chr3 // --- // --- // --- // --- // --- /// ENSMUST00000029766 // ensGene // breast cancer anti-estrogen resistance 3 [Source:MGI Symbol;Acc:MGI:1352501] // chr3 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"440",13267,17289908,0.707289289951595,6.71270369558905,3.50511863731248,0.0118894912581296,0.75756833913943,-2.44850074818445,17289908,"chr13","+",112660766,112738752,34,"NM_178746.4 // Slc38a9 // Mus musculus solute carrier family 38, member 9 (Slc38a9), mRNA. // --- // --- /// ENSMUST00000052514 // Slc38a9 // solute carrier family 38, member 9 [Source:MGI Symbol;Acc:MGI:1918839] // --- // --- /// ENSMUST00000091218 // Slc38a9 // solute carrier family 38, member 9 [Source:MGI Symbol;Acc:MGI:1918839] // --- // ---","NM_178746.4 // blat // Mus musculus solute carrier family 38, member 9 (Slc38a9), mRNA. // chr13 // --- // --- // --- // --- // --- /// ENSMUST00000052514 // ensGene // solute carrier family 38, member 9 [Source:MGI Symbol;Acc:MGI:1918839] // chr13 // --- // --- // --- // --- // --- /// ENSMUST00000091218 // ensGene // solute carrier family 38, member 9 [Source:MGI Symbol;Acc:MGI:1918839] // chr13 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"441",23790,17392748,1.10326350713993,8.83587135916221,3.5039939987736,0.0119062306301726,0.75756833913943,-2.44975923083632,17392748,"chr2","-",150934519,151009398,22,"NM_207204.2 // Ninl // Mus musculus ninein-like (Ninl), mRNA. // --- // --- /// ENSMUST00000089169 // Ninl // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // --- // --- /// ENSMUST00000099238 // Ninl // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // --- // --- /// ENSMUST00000109896 // Ninl // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // --- // --- /// ENSMUST00000124135 // Ninl // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // --- // --- /// ENSMUST00000150036 // Ninl // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // --- // --- /// ENSMUST00000150595 // Ninl // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // --- // --- /// ENSMUST00000128564 // Ninl // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // --- // --- /// ENSMUST00000149268 // Ninl // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // --- // --- /// ENSMUST00000149979 // Ninl // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // --- // --- /// ENSMUST00000128627 // Ninl // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // --- // ---","NM_207204.2 // blat // Mus musculus ninein-like (Ninl), mRNA. // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000089169 // ensGene // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000099238 // ensGene // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000109896 // ensGene // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000124135 // ensGene // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000150036 // ensGene // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000150595 // ensGene // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000128564 // ensGene // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000149268 // ensGene // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000149979 // ensGene // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000128627 // ensGene // ninein-like [Source:MGI Symbol;Acc:MGI:1925427] // chr2 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"442",17400,17329527,0.58722641039639,4.71414618332585,3.50123349985038,0.0119474282302946,0.75756833913943,-2.45284923329793,17329527,"chr16","-",28826176,28929698,18,"NM_177718.3 // 1600021P15Rik // Mus musculus RIKEN cDNA 1600021P15 gene (1600021P15Rik), mRNA. // --- // --- /// ENSMUST00000058376 // 1600021P15Rik // RIKEN cDNA 1600021P15 gene [Source:MGI Symbol;Acc:MGI:1917028] // --- // --- /// ENSMUST00000100023 // 1600021P15Rik // RIKEN cDNA 1600021P15 gene [Source:MGI Symbol;Acc:MGI:1917028] // --- // ---","NM_177718.3 // blat // Mus musculus RIKEN cDNA 1600021P15 gene (1600021P15Rik), mRNA. // chr16 // --- // --- // --- // --- // --- /// ENSMUST00000058376 // ensGene // RIKEN cDNA 1600021P15 gene [Source:MGI Symbol;Acc:MGI:1917028] // chr16 // --- // --- // --- // --- // --- /// ENSMUST00000100023 // ensGene // RIKEN cDNA 1600021P15 gene [Source:MGI Symbol;Acc:MGI:1917028] // chr16 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"443",39047,17542267,-0.534891201794702,4.96150618402773,-3.50061356152151,0.0119567016564161,0.75756833913943,-2.45354336013541,17542267,"chrX","-",73086293,73097095,8,"NM_001110784.1 // Xlr3a // Mus musculus X-linked lymphocyte-regulated 3A (Xlr3a), mRNA. // --- // --- /// ENSMUST00000074619 // Xlr3a // X-linked lymphocyte-regulated 3A [Source:MGI Symbol;Acc:MGI:109506] // --- // --- /// ENSMUST00000114524 // Xlr3a // X-linked lymphocyte-regulated 3A [Source:MGI Symbol;Acc:MGI:109506] // --- // --- /// ENSMUST00000173473 // Xlr3a // X-linked lymphocyte-regulated 3A [Source:MGI Symbol;Acc:MGI:109506] // --- // ---","NM_001110784.1 // blat // Mus musculus X-linked lymphocyte-regulated 3A (Xlr3a), mRNA. // chrX // --- // --- // --- // --- // --- /// ENSMUST00000074619 // ensGene // X-linked lymphocyte-regulated 3A [Source:MGI Symbol;Acc:MGI:109506] // chrX // --- // --- // --- // --- // --- /// ENSMUST00000114524 // ensGene // X-linked lymphocyte-regulated 3A [Source:MGI Symbol;Acc:MGI:109506] // chrX // --- // --- // --- // --- // --- /// ENSMUST00000173473 // ensGene // X-linked lymphocyte-regulated 3A [Source:MGI Symbol;Acc:MGI:109506] // chrX // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"444",13456,17291190,0.744715391794791,3.42557560003493,3.50051190364092,0.0119582230720778,0.75756833913943,-2.45365719015553,17291190,"chr13","-",23573736,23574196,9,"ENSMUST00000105106 // Hist1h2bf // histone cluster 1, H2bf [Source:MGI Symbol;Acc:MGI:2448383] // --- // --- /// NM_178195.1 // Hist1h2bf // Mus musculus histone cluster 1, H2bf (Hist1h2bf), mRNA. // --- // ---","ENSMUST00000105106 // ensGene // histone cluster 1, H2bf [Source:MGI Symbol;Acc:MGI:2448383] // chr13 // --- // --- // --- // --- // --- /// NM_178195.1 // blat // Mus musculus histone cluster 1, H2bf (Hist1h2bf), mRNA. // chr13 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"445",16942,17324994,1.14355980580464,6.81873388247699,3.49782834830137,0.0119984621503159,0.75756833913943,-2.45666274301562,17324994,"chr16","+",33068110,33068182,11,"ENSMUST00000101027 // AC126023.1 // --- // --- // ---","ENSMUST00000101027 // ensGene // --- // chr16 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"446",40016,17548016,0.533567585028435,4.62399141635238,3.49768308732047,0.0120006445267478,0.75756833913943,-2.45682547103248,17548016,"chr17","-",13739995,13744047,24,"XR_141811.1 // LOC100505091 // PREDICTED: Mus musculus uncharacterized LOC100505091 (LOC100505091), miscRNA. // --- // ---","XR_141811.1 // blat // PREDICTED: Mus musculus uncharacterized LOC100505091 (LOC100505091), miscRNA. // chr17 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"447",12365,17282902,-1.28723203423199,3.91444771413744,-3.49639936132948,0.0120199499449865,0.75756833913943,-2.45826372623941,17282902,"chr12","-",87437679,87437817,21,"NR_037228.1 // Mir3068 // Mus musculus microRNA 3068 (Mir3068), microRNA. // --- // --- /// ENSMUST00000083004 // SNORA58 // Small nucleolar RNA SNORA58  [Source:RFAM;Acc:RF00418] // --- // ---","NR_037228.1 // blat // Mus musculus microRNA 3068 (Mir3068), microRNA. // chr12 // --- // --- // --- // --- // --- /// ENSMUST00000083004 // ensGene // Small nucleolar RNA SNORA58  [Source:RFAM;Acc:RF00418] // chr12 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"448",34126,17494438,0.471880765688115,2.29786713262398,3.49024946098606,0.0121129093795524,0.757627459894566,-2.46515806978125,17494438,"chr7","-",104840257,104842603,12,"NM_201409.2 // Dub1a // Mus musculus deubiquitinating enzyme 1a (Dub1a), mRNA. // --- // --- /// ENSMUST00000076501 // Dub1a // deubiquitinating enzyme 1a [Source:MGI Symbol;Acc:MGI:3051498] // --- // --- /// ENSMUST00000106814 // Dub1a // deubiquitinating enzyme 1a [Source:MGI Symbol;Acc:MGI:3051498] // --- // ---","NM_201409.2 // blat // Mus musculus deubiquitinating enzyme 1a (Dub1a), mRNA. // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000076501 // ensGene // deubiquitinating enzyme 1a [Source:MGI Symbol;Acc:MGI:3051498] // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000106814 // ensGene // deubiquitinating enzyme 1a [Source:MGI Symbol;Acc:MGI:3051498] // chr7 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"449",30590,17461793,0.80432905647259,7.24256339143487,3.48514631221732,0.0121906451736863,0.757627459894566,-2.47088415545804,17461793,"chr6","+",113604772,113616951,22,"NM_133937.1 // 6720456B07Rik // Mus musculus RIKEN cDNA 6720456B07 gene (6720456B07Rik), mRNA. // --- // --- /// ENSMUST00000035725 // 6720456B07Rik // RIKEN cDNA 6720456B07 gene [Source:MGI Symbol;Acc:MGI:1915406] // --- // ---","NM_133937.1 // blat // Mus musculus RIKEN cDNA 6720456B07 gene (6720456B07Rik), mRNA. // chr6 // --- // --- // --- // --- // --- /// ENSMUST00000035725 // ensGene // RIKEN cDNA 6720456B07 gene [Source:MGI Symbol;Acc:MGI:1915406] // chr6 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"450",35079,17503462,0.568531324916332,5.22394354094275,3.48480885595151,0.0121958048615349,0.757627459894566,-2.47126297090299,17503462,"chr8","+",85840959,86061376,29,"NM_199446.1 // Phkb // Mus musculus phosphorylase kinase beta (Phkb), mRNA. // --- // --- /// ENSMUST00000053771 // Phkb // phosphorylase kinase beta [Source:MGI Symbol;Acc:MGI:97578] // --- // --- /// ENSMUST00000061385 // Phkb // phosphorylase kinase beta [Source:MGI Symbol;Acc:MGI:97578] // --- // --- /// ENSMUST00000159716 // Phkb // phosphorylase kinase beta [Source:MGI Symbol;Acc:MGI:97578] // --- // --- /// ENSMUST00000159882 // Phkb // phosphorylase kinase beta [Source:MGI Symbol;Acc:MGI:97578] // --- // --- /// ENSMUST00000161850 // Phkb // phosphorylase kinase beta [Source:MGI Symbol;Acc:MGI:97578] // --- // --- /// ENSMUST00000162464 // Phkb // phosphorylase kinase beta [Source:MGI Symbol;Acc:MGI:97578] // --- // --- /// ENSMUST00000160731 // Phkb // phosphorylase kinase beta [Source:MGI Symbol;Acc:MGI:97578] // --- // --- /// ENSMUST00000162305 // Phkb // phosphorylase kinase beta [Source:MGI Symbol;Acc:MGI:97578] // --- // ---","NM_199446.1 // blat // Mus musculus phosphorylase kinase beta (Phkb), mRNA. // chr8 // --- // --- // --- // --- // --- /// ENSMUST00000053771 // ensGene // phosphorylase kinase beta [Source:MGI Symbol;Acc:MGI:97578] // chr8 // --- // --- // --- // --- // --- /// ENSMUST00000061385 // ensGene // phosphorylase kinase beta [Source:MGI Symbol;Acc:MGI:97578] // chr8 // --- // --- // --- // --- // --- /// ENSMUST00000159716 // ensGene // phosphorylase kinase beta [Source:MGI Symbol;Acc:MGI:97578] // chr8 // --- // --- // --- // --- // --- /// ENSMUST00000159882 // ensGene // phosphorylase kinase beta [Source:MGI Symbol;Acc:MGI:97578] // chr8 // --- // --- // --- // --- // --- /// ENSMUST00000161850 // ensGene // phosphorylase kinase beta [Source:MGI Symbol;Acc:MGI:97578] // chr8 // --- // --- // --- // --- // --- /// ENSMUST00000162464 // ensGene // phosphorylase kinase beta [Source:MGI Symbol;Acc:MGI:97578] // chr8 // --- // --- // --- // --- // --- /// ENSMUST00000160731 // ensGene // phosphorylase kinase beta [Source:MGI Symbol;Acc:MGI:97578] // chr8 // --- // --- // --- // --- // --- /// ENSMUST00000162305 // ensGene // phosphorylase kinase beta [Source:MGI Symbol;Acc:MGI:97578] // chr8 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"451",13253,17289794,-0.98850847322855,7.04622096746173,-3.48395353356844,0.0122088934225131,0.757627459894566,-2.47222321526728,17289794,"chr13","+",110395044,110400844,24,"NM_152804.2 // Plk2 // Mus musculus polo-like kinase 2 (Plk2), mRNA. // --- // --- /// ENSMUST00000022212 // Plk2 // polo-like kinase 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:1099790] // --- // ---","NM_152804.2 // blat // Mus musculus polo-like kinase 2 (Plk2), mRNA. // chr13 // --- // --- // --- // --- // --- /// ENSMUST00000022212 // ensGene // polo-like kinase 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:1099790] // chr13 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"452",13280,17290033,0.557629634371763,5.99956124557993,3.48344222213821,0.0122167251142616,0.757627459894566,-2.47279731223561,17290033,"chr13","+",113794505,114157461,20,"NM_172595.4 // Arl15 // Mus musculus ADP-ribosylation factor-like 15 (Arl15), mRNA. // --- // --- /// ENSMUST00000091201 // Arl15 // ADP-ribosylation factor-like 15 [Source:MGI Symbol;Acc:MGI:2442308] // --- // --- /// ENSMUST00000172197 // Arl15 // ADP-ribosylation factor-like 15 [Source:MGI Symbol;Acc:MGI:2442308] // --- // ---","NM_172595.4 // blat // Mus musculus ADP-ribosylation factor-like 15 (Arl15), mRNA. // chr13 // --- // --- // --- // --- // --- /// ENSMUST00000091201 // ensGene // ADP-ribosylation factor-like 15 [Source:MGI Symbol;Acc:MGI:2442308] // chr13 // --- // --- // --- // --- // --- /// ENSMUST00000172197 // ensGene // ADP-ribosylation factor-like 15 [Source:MGI Symbol;Acc:MGI:2442308] // chr13 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"453",16547,17321221,-0.468530501626783,2.73628434151471,-3.48325964013049,0.0122195230339272,0.757627459894566,-2.47300232552173,17321221,"chr15","-",98480400,98482683,22,"NM_010679.1 // Lalba // Mus musculus lactalbumin, alpha (Lalba), mRNA. // --- // --- /// ENSMUST00000023726 // Lalba // lactalbumin, alpha [Source:MGI Symbol;Acc:MGI:96742] // --- // ---","NM_010679.1 // blat // Mus musculus lactalbumin, alpha (Lalba), mRNA. // chr15 // --- // --- // --- // --- // --- /// ENSMUST00000023726 // ensGene // lactalbumin, alpha [Source:MGI Symbol;Acc:MGI:96742] // chr15 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"454",34866,17501250,0.705192368651376,8.28977811600757,3.48319823581743,0.0122204641625695,0.757627459894566,-2.47307127507251,17501250,"chr8","+",56294552,56321046,19,"NM_008278.2 // Hpgd // Mus musculus hydroxyprostaglandin dehydrogenase 15 (NAD) (Hpgd), mRNA. // --- // --- /// ENSMUST00000034026 // Hpgd // hydroxyprostaglandin dehydrogenase 15 (NAD) [Source:MGI Symbol;Acc:MGI:108085] // --- // ---","NM_008278.2 // blat // Mus musculus hydroxyprostaglandin dehydrogenase 15 (NAD) (Hpgd), mRNA. // chr8 // --- // --- // --- // --- // --- /// ENSMUST00000034026 // ensGene // hydroxyprostaglandin dehydrogenase 15 (NAD) [Source:MGI Symbol;Acc:MGI:108085] // chr8 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"455",15456,17309293,0.790620084119075,4.90189730217066,3.48319121579829,0.0122205717617196,0.757627459894566,-2.47307915774085,17309293,"chr14","-",104477534,104522666,27,"NM_026047.4 // Rnf219 // Mus musculus ring finger protein 219 (Rnf219), mRNA. // --- // --- /// ENSMUST00000022716 // Rnf219 // ring finger protein 219 [Source:MGI Symbol;Acc:MGI:1919736] // --- // ---","NM_026047.4 // blat // Mus musculus ring finger protein 219 (Rnf219), mRNA. // chr14 // --- // --- // --- // --- // --- /// ENSMUST00000022716 // ensGene // ring finger protein 219 [Source:MGI Symbol;Acc:MGI:1919736] // chr14 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"456",8552,17244057,0.491072826467987,6.5574943458233,3.48283489672587,0.0122260345970619,0.757627459894566,-2.47347927449402,17244057,"chr10","-",89408823,89443967,33,"NM_001033331.2 // Gas2l3 // Mus musculus growth arrest-specific 2 like 3 (Gas2l3), transcript variant 1, mRNA. // --- // --- /// NM_001079876.1 // Gas2l3 // Mus musculus growth arrest-specific 2 like 3 (Gas2l3), transcript variant 2, mRNA. // --- // --- /// ENSMUST00000099374 // Gas2l3 // growth arrest-specific 2 like 3 [Source:MGI Symbol;Acc:MGI:1918780] // --- // --- /// ENSMUST00000099375 // Gas2l3 // growth arrest-specific 2 like 3 [Source:MGI Symbol;Acc:MGI:1918780] // --- // --- /// ENSMUST00000105298 // Gas2l3 // growth arrest-specific 2 like 3 [Source:MGI Symbol;Acc:MGI:1918780] // --- // ---","NM_001033331.2 // blat // Mus musculus growth arrest-specific 2 like 3 (Gas2l3), transcript variant 1, mRNA. // chr10 // --- // --- // --- // --- // --- /// NM_001079876.1 // blat // Mus musculus growth arrest-specific 2 like 3 (Gas2l3), transcript variant 2, mRNA. // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000099374 // ensGene // growth arrest-specific 2 like 3 [Source:MGI Symbol;Acc:MGI:1918780] // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000099375 // ensGene // growth arrest-specific 2 like 3 [Source:MGI Symbol;Acc:MGI:1918780] // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000105298 // ensGene // growth arrest-specific 2 like 3 [Source:MGI Symbol;Acc:MGI:1918780] // chr10 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
