"","X","probeset_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","transcript_cluster_id","seqname","strand","start","stop","total_probes","gene_assignment","mrna_assignment","swissprot","unigene","GO_biological_process","GO_cellular_component","GO_molecular_function","pathway","protein_domains","crosshyb_type","category"
"692",9527,17254085,-0.541077632154169,5.38492642638335,-3.45822422711787,0.0127451736772222,0.511018236117188,0.985933305579667,17254085,"chr11","+",82633353,82636309,22,"NR_033582.1 // Gm11426 // Mus musculus predicted gene 11426 (Gm11426), non-coding RNA. // --- // --- /// ENSMUST00000125600 // Gm11426 // predicted gene 11426 [Source:MGI Symbol;Acc:MGI:3651541] // --- // ---","NR_033582.1 // blat // Mus musculus predicted gene 11426 (Gm11426), non-coding RNA. // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000125600 // ensGene // predicted gene 11426 [Source:MGI Symbol;Acc:MGI:3651541] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"693",39968,17547915,-0.898048854104651,6.49919573700135,-3.45551334963163,0.012788525110471,0.511018236117188,0.985301094413942,17547915,"chr15","-",64286454,64289258,25,"XR_106921.1 // 9130004J05Rik // PREDICTED: Mus musculus RIKEN cDNA 9130004J05 gene (9130004J05Rik), miscRNA. // --- // --- /// XR_105729.1 // 9130004J05Rik // PREDICTED: Mus musculus RIKEN cDNA 9130004J05 gene (9130004J05Rik), miscRNA. // --- // ---","XR_106921.1 // blat // PREDICTED: Mus musculus RIKEN cDNA 9130004J05 gene (9130004J05Rik), miscRNA. // chr15 // --- // --- // --- // --- // --- /// XR_105729.1 // blat // PREDICTED: Mus musculus RIKEN cDNA 9130004J05 gene (9130004J05Rik), miscRNA. // chr15 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"694",20285,17357597,-0.748877981415325,6.27566892864302,-3.45422340370748,0.0128092102428026,0.511018236117188,0.985000017514563,17357597,"chr19","+",10839727,10857915,18,"ENSMUST00000138380 // Slc15a3 // solute carrier family 15, member 3 [Source:MGI Symbol;Acc:MGI:1929691] // --- // --- /// NM_023044.2 // Slc15a3 // Mus musculus solute carrier family 15, member 3 (Slc15a3), mRNA. // --- // --- /// ENSMUST00000025646 // Slc15a3 // solute carrier family 15, member 3 [Source:MGI Symbol;Acc:MGI:1929691] // --- // --- /// ENSMUST00000131010 // Slc15a3 // solute carrier family 15, member 3 [Source:MGI Symbol;Acc:MGI:1929691] // --- // ---","ENSMUST00000138380 // ensGene // solute carrier family 15, member 3 [Source:MGI Symbol;Acc:MGI:1929691] // chr19 // --- // --- // --- // --- // --- /// NM_023044.2 // blat // Mus musculus solute carrier family 15, member 3 (Slc15a3), mRNA. // chr19 // --- // --- // --- // --- // --- /// ENSMUST00000025646 // ensGene // solute carrier family 15, member 3 [Source:MGI Symbol;Acc:MGI:1929691] // chr19 // --- // --- // --- // --- // --- /// ENSMUST00000131010 // ensGene // solute carrier family 15, member 3 [Source:MGI Symbol;Acc:MGI:1929691] // chr19 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"695",40634,17549330,-0.649331771763048,11.4386918849679,-3.45396098277437,0.0128134228245566,0.511018236117188,0.9849387483989,17549330,"gi309271915","+",1,607,25,"XR_106191.1 // Gm19474 // PREDICTED: Mus musculus predicted gene, 19474, transcript variant 2 (Gm19474), miscRNA. // --- // ---","XR_106191.1 // other // PREDICTED: Mus musculus predicted gene, 19474, transcript variant 2 (Gm19474), miscRNA. // gi309271915 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"rescue"
"696",15519,17310004,-0.489327256461872,7.9512913892014,-3.45384928452274,0.0128152163513054,0.511018236117188,0.984912667498681,17310004,"chr15","+",6708381,6800401,32,"NM_030168.3 // Rictor // Mus musculus RPTOR independent companion of MTOR, complex 2 (Rictor), mRNA. // --- // --- /// ENSMUST00000061656 // Rictor // RPTOR independent companion of MTOR, complex 2 [Source:MGI Symbol;Acc:MGI:1926007] // --- // --- /// ENSMUST00000168540 // Rictor // RPTOR independent companion of MTOR, complex 2 [Source:MGI Symbol;Acc:MGI:1926007] // --- // ---","NM_030168.3 // blat // Mus musculus RPTOR independent companion of MTOR, complex 2 (Rictor), mRNA. // chr15 // --- // --- // --- // --- // --- /// ENSMUST00000061656 // ensGene // RPTOR independent companion of MTOR, complex 2 [Source:MGI Symbol;Acc:MGI:1926007] // chr15 // --- // --- // --- // --- // --- /// ENSMUST00000168540 // ensGene // RPTOR independent companion of MTOR, complex 2 [Source:MGI Symbol;Acc:MGI:1926007] // chr15 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"697",16484,17320410,-0.699228331093208,6.34174894542184,-3.45380979308284,0.0128158505269501,0.511018236117188,0.984903446190564,17320410,"chr15","-",89211559,89215012,20,"ENSMUST00000168014 // Gm17401 // predicted gene, 17401 [Source:MGI Symbol;Acc:MGI:4937035] // --- // ---","ENSMUST00000168014 // ensGene // predicted gene, 17401 [Source:MGI Symbol;Acc:MGI:4937035] // chr15 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"698",21991,17373811,-0.513977911582615,6.93755492192624,-3.45295844807652,0.0128295302718501,0.511018236117188,0.984704619862838,17373811,"chr2","+",104040669,104040807,11,"ENSMUST00000157114 // SCARNA21 // Small Cajal body specific RNA 21  [Source:RFAM;Acc:RF00602] // --- // ---","ENSMUST00000157114 // ensGene // Small Cajal body specific RNA 21  [Source:RFAM;Acc:RF00602] // chr2 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"699",37333,17526574,1.2353028388605,4.4505033159722,3.44998273076828,0.0128774711886353,0.512149869836258,0.984009118183996,17526574,"chr9","-",45879550,45879648,17,"ENSMUST00000157109 // U6 // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // --- // ---","ENSMUST00000157109 // ensGene // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // chr9 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"700",24444,17399386,0.766938792864678,9.61727495148794,3.44870907745737,0.0128980506421067,0.512149869836258,0.983711175200856,17399386,"chr3","+",89245966,89249722,21,"ENSMUST00000040888 // Krtcap2 // keratinocyte associated protein 2 [Source:MGI Symbol;Acc:MGI:1913309] // --- // --- /// ENSMUST00000126691 // Krtcap2 // keratinocyte associated protein 2 [Source:MGI Symbol;Acc:MGI:1913309] // --- // --- /// NM_025327.2 // Krtcap2 // Mus musculus keratinocyte associated protein 2 (Krtcap2), mRNA. // --- // --- /// ENSMUST00000168900 // Krtcap2 // keratinocyte associated protein 2 [Source:MGI Symbol;Acc:MGI:1913309] // --- // ---","ENSMUST00000040888 // ensGene // keratinocyte associated protein 2 [Source:MGI Symbol;Acc:MGI:1913309] // chr3 // --- // --- // --- // --- // --- /// ENSMUST00000126691 // ensGene // keratinocyte associated protein 2 [Source:MGI Symbol;Acc:MGI:1913309] // chr3 // --- // --- // --- // --- // --- /// NM_025327.2 // blat // Mus musculus keratinocyte associated protein 2 (Krtcap2), mRNA. // chr3 // --- // --- // --- // --- // --- /// ENSMUST00000168900 // ensGene // keratinocyte associated protein 2 [Source:MGI Symbol;Acc:MGI:1913309] // chr3 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"701",12600,17284507,-0.851136192400702,6.63738753770814,-3.44807634965382,0.0129082875433555,0.512149869836258,0.983563105140282,17284507,"chr12","-",114538495,114538788,9,"ENSMUST00000103496 // Ighv1-7 // immunoglobulin heavy variable V1-7 [Source:MGI Symbol;Acc:MGI:3704122] // --- // ---","ENSMUST00000103496 // ensGene // immunoglobulin heavy variable V1-7 [Source:MGI Symbol;Acc:MGI:3704122] // chr12 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"702",40439,17548926,0.408709904191523,5.98418302112658,3.44404085131552,0.0129737877942465,0.513353304563843,0.982617826478194,17548926,"chr1","+",85549687,85550577,25,"XM_979370.3 // Gm7592 // PREDICTED: Mus musculus predicted gene 7592, transcript variant 2 (Gm7592), mRNA. // --- // ---","XM_979370.3 // blat // PREDICTED: Mus musculus predicted gene 7592, transcript variant 2 (Gm7592), mRNA. // chr1 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"703",19478,17349902,-0.459040631328042,4.10013644831478,-3.44396217499924,0.0129750684065598,0.513353304563843,0.9825993818478,17349902,"chr18","+",37421418,37425032,18,"NM_053136.3 // Pcdhb11 // Mus musculus protocadherin beta 11 (Pcdhb11), mRNA. // --- // --- /// ENSMUST00000053073 // Pcdhb11 // protocadherin beta 11 [Source:MGI Symbol;Acc:MGI:2136746] // --- // ---","NM_053136.3 // blat // Mus musculus protocadherin beta 11 (Pcdhb11), mRNA. // chr18 // --- // --- // --- // --- // --- /// ENSMUST00000053073 // ensGene // protocadherin beta 11 [Source:MGI Symbol;Acc:MGI:2136746] // chr18 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"704",8992,17248424,0.43480085200969,3.83390720427361,3.44182259643643,0.0130099474453663,0.513753269716704,0.982097559457863,17248424,"chr11","+",34899017,34899123,6,"ENSMUST00000082643 // U6 // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // --- // ---","ENSMUST00000082643 // ensGene // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"705",8094,17239354,0.674291169543331,6.70411062661802,3.441817564885,0.0130100295898752,0.513753269716704,0.982096378830007,17239354,"chr10","-",12939983,12964259,22,"NM_029075.1 // Stx11 // Mus musculus syntaxin 11 (Stx11), transcript variant 1, mRNA. // --- // --- /// NM_001163590.1 // Stx11 // Mus musculus syntaxin 11 (Stx11), transcript variant 2, mRNA. // --- // --- /// NM_001163591.1 // Stx11 // Mus musculus syntaxin 11 (Stx11), transcript variant 3, mRNA. // --- // --- /// ENSMUST00000042861 // Stx11 // syntaxin 11 [Source:MGI Symbol;Acc:MGI:1921982] // --- // --- /// ENSMUST00000163425 // Stx11 // syntaxin 11 [Source:MGI Symbol;Acc:MGI:1921982] // --- // ---","NM_029075.1 // blat // Mus musculus syntaxin 11 (Stx11), transcript variant 1, mRNA. // chr10 // --- // --- // --- // --- // --- /// NM_001163590.1 // blat // Mus musculus syntaxin 11 (Stx11), transcript variant 2, mRNA. // chr10 // --- // --- // --- // --- // --- /// NM_001163591.1 // blat // Mus musculus syntaxin 11 (Stx11), transcript variant 3, mRNA. // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000042861 // ensGene // syntaxin 11 [Source:MGI Symbol;Acc:MGI:1921982] // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000163425 // ensGene // syntaxin 11 [Source:MGI Symbol;Acc:MGI:1921982] // chr10 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"706",29109,17447900,-0.498474372530104,6.43528440471639,-3.44032142075662,0.0130344806965187,0.513900845081926,0.981745209113444,17447900,"chr5","-",45155011,45169564,19,"ENSMUST00000030975 // 4930435H24Rik // RIKEN cDNA 4930435H24 gene [Source:MGI Symbol;Acc:MGI:1921225] // --- // ---","ENSMUST00000030975 // ensGene // RIKEN cDNA 4930435H24 gene [Source:MGI Symbol;Acc:MGI:1921225] // chr5 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"707",6074,17219382,-0.542444198060844,9.85128619071612,-3.4396706804757,0.0130451312950536,0.513900845081926,0.981592402975378,17219382,"chr1","+",171559193,171585318,21,"NM_018729.2 // Cd244 // Mus musculus CD244 natural killer cell receptor 2B4 (Cd244), mRNA. // --- // --- /// XR_141917.1 // LOC100505257 // PREDICTED: Mus musculus natural killer cell receptor 2B4-like (LOC100505257), miscRNA. // --- // --- /// ENSMUST00000004829 // Cd244 // CD244 natural killer cell receptor 2B4 [Source:MGI Symbol;Acc:MGI:109294] // --- // --- /// ENSMUST00000163487 // Cd244 // CD244 natural killer cell receptor 2B4 [Source:MGI Symbol;Acc:MGI:109294] // --- // --- /// ENSMUST00000164360 // Cd244 // CD244 natural killer cell receptor 2B4 [Source:MGI Symbol;Acc:MGI:109294] // --- // ---","NM_018729.2 // blat // Mus musculus CD244 natural killer cell receptor 2B4 (Cd244), mRNA. // chr1 // --- // --- // --- // --- // --- /// XR_141917.1 // blat // PREDICTED: Mus musculus natural killer cell receptor 2B4-like (LOC100505257), miscRNA. // chr1 // --- // --- // --- // --- // --- /// ENSMUST00000004829 // ensGene // CD244 natural killer cell receptor 2B4 [Source:MGI Symbol;Acc:MGI:109294] // chr1 // --- // --- // --- // --- // --- /// ENSMUST00000163487 // ensGene // CD244 natural killer cell receptor 2B4 [Source:MGI Symbol;Acc:MGI:109294] // chr1 // --- // --- // --- // --- // --- /// ENSMUST00000164360 // ensGene // CD244 natural killer cell receptor 2B4 [Source:MGI Symbol;Acc:MGI:109294] // chr1 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"708",8466,17243093,0.438374800815385,8.45588516478746,3.43750173077436,0.0130806992041022,0.513900845081926,0.981082800604722,17243093,"chr10","-",80796099,80798626,22,"NM_023900.2 // Plekhj1 // Mus musculus pleckstrin homology domain containing, family J member 1 (Plekhj1), mRNA. // --- // --- /// ENSMUST00000036805 // Plekhj1 // pleckstrin homology domain containing, family J member 1 [Source:MGI Symbol;Acc:MGI:1925920] // --- // ---","NM_023900.2 // blat // Mus musculus pleckstrin homology domain containing, family J member 1 (Plekhj1), mRNA. // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000036805 // ensGene // pleckstrin homology domain containing, family J member 1 [Source:MGI Symbol;Acc:MGI:1925920] // chr10 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"709",33730,17491463,-0.458455845011129,4.7053353702432,-3.43507455902907,0.0131206276780888,0.513900845081926,0.980511995296578,17491463,"chr7","-",56716465,57387188,27,"ENSMUST00000068911 // Gabrg3 // gamma-aminobutyric acid (GABA) A receptor, subunit gamma 3 [Source:MGI Symbol;Acc:MGI:95624] // --- // --- /// NM_008074.2 // Gabrg3 // Mus musculus gamma-aminobutyric acid (GABA) A receptor, subunit gamma 3 (Gabrg3), mRNA. // --- // --- /// ENSMUST00000068394 // Gabrg3 // gamma-aminobutyric acid (GABA) A receptor, subunit gamma 3 [Source:MGI Symbol;Acc:MGI:95624] // --- // ---","ENSMUST00000068911 // ensGene // gamma-aminobutyric acid (GABA) A receptor, subunit gamma 3 [Source:MGI Symbol;Acc:MGI:95624] // chr7 // --- // --- // --- // --- // --- /// NM_008074.2 // blat // Mus musculus gamma-aminobutyric acid (GABA) A receptor, subunit gamma 3 (Gabrg3), mRNA. // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000068394 // ensGene // gamma-aminobutyric acid (GABA) A receptor, subunit gamma 3 [Source:MGI Symbol;Acc:MGI:95624] // chr7 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"710",9891,17257597,-1.47640048958313,6.94350432789936,-3.43395907185262,0.0131390229133633,0.513900845081926,0.980249473974152,17257597,"chr11","+",106725258,106725450,16,"ENSMUST00000117014 // U3 // Small nucleolar RNA U3  [Source:RFAM;Acc:RF00012] // --- // ---","ENSMUST00000117014 // ensGene // Small nucleolar RNA U3  [Source:RFAM;Acc:RF00012] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"711",10389,17262598,-0.56948248581528,5.73227777985489,-3.43391898912413,0.0131396844339697,0.513900845081926,0.980240038598364,17262598,"chr11","-",52213050,52213987,21,"NM_207253.1 // Olfr1371 // Mus musculus olfactory receptor 1371 (Olfr1371), mRNA. // --- // --- /// ENSMUST00000075844 // Olfr1371 // olfactory receptor 1371 [Source:MGI Symbol;Acc:MGI:3031205] // --- // ---","NM_207253.1 // blat // Mus musculus olfactory receptor 1371 (Olfr1371), mRNA. // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000075844 // ensGene // olfactory receptor 1371 [Source:MGI Symbol;Acc:MGI:3031205] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"712",24899,17403919,1.87783669816564,5.49194000479719,3.43168287512498,0.0131766468706269,0.513900845081926,0.979713419471422,17403919,"chr3","+",159495433,159529955,31,"NM_029523.3 // Depdc1a // Mus musculus DEP domain containing 1a (Depdc1a), transcript variant 2, mRNA. // --- // --- /// NM_001172092.1 // Depdc1a // Mus musculus DEP domain containing 1a (Depdc1a), transcript variant 1, mRNA. // --- // --- /// NM_001172093.1 // Depdc1a // Mus musculus DEP domain containing 1a (Depdc1a), transcript variant 3, mRNA. // --- // --- /// ENSMUST00000029825 // Depdc1a // DEP domain containing 1a [Source:MGI Symbol;Acc:MGI:1923381] // --- // --- /// ENSMUST00000106041 // Depdc1a // DEP domain containing 1a [Source:MGI Symbol;Acc:MGI:1923381] // --- // --- /// ENSMUST00000120272 // Depdc1a // DEP domain containing 1a [Source:MGI Symbol;Acc:MGI:1923381] // --- // ---","NM_029523.3 // blat // Mus musculus DEP domain containing 1a (Depdc1a), transcript variant 2, mRNA. // chr3 // --- // --- // --- // --- // --- /// NM_001172092.1 // blat // Mus musculus DEP domain containing 1a (Depdc1a), transcript variant 1, mRNA. // chr3 // --- // --- // --- // --- // --- /// NM_001172093.1 // blat // Mus musculus DEP domain containing 1a (Depdc1a), transcript variant 3, mRNA. // chr3 // --- // --- // --- // --- // --- /// ENSMUST00000029825 // ensGene // DEP domain containing 1a [Source:MGI Symbol;Acc:MGI:1923381] // chr3 // --- // --- // --- // --- // --- /// ENSMUST00000106041 // ensGene // DEP domain containing 1a [Source:MGI Symbol;Acc:MGI:1923381] // chr3 // --- // --- // --- // --- // --- /// ENSMUST00000120272 // ensGene // DEP domain containing 1a [Source:MGI Symbol;Acc:MGI:1923381] // chr3 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"713",40147,17548294,-0.413341809869143,5.54925636997416,-3.4300214870614,0.013204182994555,0.513900845081926,0.979321842215119,17548294,"chr4","+",42788037,42790421,24,"XR_140644.1 // Gm10931 // PREDICTED: Mus musculus predicted gene 10931 (Gm10931), miscRNA. // --- // ---","XR_140644.1 // blat // PREDICTED: Mus musculus predicted gene 10931 (Gm10931), miscRNA. // chr4 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"714",40240,17548498,-0.413341809869143,5.54925636997416,-3.4300214870614,0.013204182994555,0.513900845081926,0.979321842215119,17548498,"chr4_JH584294_random","+",135832,138216,24,"XR_140644.1 // Gm10931 // PREDICTED: Mus musculus predicted gene 10931 (Gm10931), miscRNA. // --- // ---","XR_140644.1 // blat // PREDICTED: Mus musculus predicted gene 10931 (Gm10931), miscRNA. // chr4_JH584294_random // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"715",8850,17247176,-0.416306383842095,6.00645494079787,-3.42968332826193,0.0132097954144815,0.513900845081926,0.979242108250866,17247176,"chr11","+",6658521,6677475,28,"NM_019511.3 // Ramp3 // Mus musculus receptor (calcitonin) activity modifying protein 3 (Ramp3), mRNA. // --- // --- /// ENSMUST00000045374 // Ramp3 // receptor (calcitonin) activity modifying protein 3 [Source:MGI Symbol;Acc:MGI:1860292] // --- // --- /// ENSMUST00000139540 // Ramp3 // receptor (calcitonin) activity modifying protein 3 [Source:MGI Symbol;Acc:MGI:1860292] // --- // ---","NM_019511.3 // blat // Mus musculus receptor (calcitonin) activity modifying protein 3 (Ramp3), mRNA. // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000045374 // ensGene // receptor (calcitonin) activity modifying protein 3 [Source:MGI Symbol;Acc:MGI:1860292] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000139540 // ensGene // receptor (calcitonin) activity modifying protein 3 [Source:MGI Symbol;Acc:MGI:1860292] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"716",33024,17484907,-0.747007027352082,8.34133702270165,-3.42917600705424,0.013218220324906,0.513900845081926,0.979122467199436,17484907,"chr7","+",141448803,141448939,18,"NR_034049.2 // Snora52 // Mus musculus small nucleolar RNA, H/ACA box 52 (Snora52), small nucleolar RNA. // --- // --- /// ENSMUST00000082732 // Snora52 // small nucleolar RNA, H/ACA box 52 [Source:MGI Symbol;Acc:MGI:3819508] // --- // ---","NR_034049.2 // blat // Mus musculus small nucleolar RNA, H/ACA box 52 (Snora52), small nucleolar RNA. // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000082732 // ensGene // small nucleolar RNA, H/ACA box 52 [Source:MGI Symbol;Acc:MGI:3819508] // chr7 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"717",20241,17357502,-0.391294283703642,8.39844226788303,-3.42801643289029,0.0132374990932942,0.513900845081926,0.978848913442999,17357502,"chr19","+",10525244,10547735,28,"NM_172302.3 // Cpsf7 // Mus musculus cleavage and polyadenylation specific factor 7 (Cpsf7), transcript variant 1, mRNA. // --- // --- /// NM_001164272.1 // Cpsf7 // Mus musculus cleavage and polyadenylation specific factor 7 (Cpsf7), transcript variant 2, mRNA. // --- // --- /// ENSMUST00000038379 // Cpsf7 // cleavage and polyadenylation specific factor 7 [Source:MGI Symbol;Acc:MGI:1917826] // --- // ---","NM_172302.3 // blat // Mus musculus cleavage and polyadenylation specific factor 7 (Cpsf7), transcript variant 1, mRNA. // chr19 // --- // --- // --- // --- // --- /// NM_001164272.1 // blat // Mus musculus cleavage and polyadenylation specific factor 7 (Cpsf7), transcript variant 2, mRNA. // chr19 // --- // --- // --- // --- // --- /// ENSMUST00000038379 // ensGene // cleavage and polyadenylation specific factor 7 [Source:MGI Symbol;Acc:MGI:1917826] // chr19 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"718",33896,17492523,0.500920528343748,6.86922983635287,3.42398046249925,0.0133048406425773,0.51603061572923,0.977895787938089,17492523,"chr7","-",80325292,80341005,21,"NM_133952.2 // Unc45a // Mus musculus unc-45 homolog A (C. elegans) (Unc45a), mRNA. // --- // --- /// ENSMUST00000032748 // Unc45a // unc-45 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2142246] // --- // --- /// ENSMUST00000107368 // Unc45a // unc-45 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2142246] // --- // --- /// ENSMUST00000133728 // Unc45a // unc-45 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2142246] // --- // --- /// ENSMUST00000127997 // Unc45a // unc-45 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2142246] // --- // --- /// ENSMUST00000145351 // Unc45a // unc-45 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2142246] // --- // --- /// ENSMUST00000135503 // Unc45a // unc-45 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2142246] // --- // ---","NM_133952.2 // blat // Mus musculus unc-45 homolog A (C. elegans) (Unc45a), mRNA. // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000032748 // ensGene // unc-45 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2142246] // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000107368 // ensGene // unc-45 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2142246] // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000133728 // ensGene // unc-45 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2142246] // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000127997 // ensGene // unc-45 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2142246] // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000145351 // ensGene // unc-45 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2142246] // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000135503 // ensGene // unc-45 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2142246] // chr7 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"719",41077,17550444,-0.500728238116141,11.2337368376611,-3.42265684958209,0.0133270072314377,0.516405917510583,0.977582866480756,17550444,"RepA_transcript","+",1,1630,25,"RepA_transcript // RepA_transcript // FJ361197.1 (mouse) mm9 chrX:100,676,608-100,678,237 // --- // ---","RepA_transcript // other // FJ361197.1 (mouse) mm9 chrX:100,676,608-100,678,237 // RepA_transcript // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"rescue"
"720",9035,17248809,1.12886941770023,9.30697384171881,3.41873972654725,0.013392844782518,0.51798612491413,0.97665581629356,17248809,"chr11","+",46454931,46481255,27,"NM_134250.2 // Havcr2 // Mus musculus hepatitis A virus cellular receptor 2 (Havcr2), mRNA. // --- // --- /// ENSMUST00000020668 // Havcr2 // hepatitis A virus cellular receptor 2 [Source:MGI Symbol;Acc:MGI:2159682] // --- // --- /// ENSMUST00000109229 // Havcr2 // hepatitis A virus cellular receptor 2 [Source:MGI Symbol;Acc:MGI:2159682] // --- // ---","NM_134250.2 // blat // Mus musculus hepatitis A virus cellular receptor 2 (Havcr2), mRNA. // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000020668 // ensGene // hepatitis A virus cellular receptor 2 [Source:MGI Symbol;Acc:MGI:2159682] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000109229 // ensGene // hepatitis A virus cellular receptor 2 [Source:MGI Symbol;Acc:MGI:2159682] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"721",8073,17239070,-1.02119065504611,5.96280457831185,-3.41620845725721,0.0134355788682107,0.519153278790814,0.976055966901359,17239070,"chr10","-",7678971,7681158,10,"NR_033219.1 // BC020402 // Mus musculus cDNA sequence BC020402 (BC020402), non-coding RNA. // --- // ---","NR_033219.1 // blat // Mus musculus cDNA sequence BC020402 (BC020402), non-coding RNA. // chr10 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"722",16795,17323587,-0.527643743538169,4.91509939673438,-3.41453727916184,0.0134638743254987,0.519760862733653,0.975659600741414,17323587,"chr16","+",17711668,17712105,13,"ENSMUST00000170279 // Rpl26-ps4 // ribosomal protein L26, pseudogene 4 [Source:MGI Symbol;Acc:MGI:3644695] // --- // ---","ENSMUST00000170279 // ensGene // ribosomal protein L26, pseudogene 4 [Source:MGI Symbol;Acc:MGI:3644695] // chr16 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
